Country,Date,New_cases,Total_Cases,Total_Percent
Austria,31 Jan 2021,1190,414319,4.65
Austria,1 Feb 2021,1124,415443,4.67
Austria,1 Feb 2021,1124,415443,4.67
Austria,2 Feb 2021,1241,416684,4.68
Austria,3 Feb 2021,1520,418204,4.7
Austria,3 Feb 2021,1520,418204,4.7
Austria,4 Feb 2021,1518,419722,4.72
Austria,4 Feb 2021,1518,419722,4.72
Austria,4 Feb 2021,1518,419722,4.72
Austria,5 Feb 2021,1388,421110,4.73
Austria,6 Feb 2021,1333,422443,4.75
Austria,6 Feb 2021,1333,422443,4.75
Austria,7 Feb 2021,1317,423760,4.76
Austria,8 Feb 2021,1057,424817,4.77
Austria,8 Feb 2021,1057,424817,4.77
Austria,8 Feb 2021,1057,424817,4.77
Austria,9 Feb 2021,1197,426014,4.79
Austria,9 Feb 2021,1197,426014,4.79
Austria,10 Feb 2021,1469,427483,4.8
Austria,11 Feb 2021,1577,429060,4.82
Austria,11 Feb 2021,1577,429060,4.82
Austria,11 Feb 2021,1577,429060,4.82
Austria,12 Feb 2021,1731,430791,4.84
Austria,12 Feb 2021,1731,430791,4.84
Austria,13 Feb 2021,1433,432224,4.86
Austria,14 Feb 2021,1184,433408,4.87
Austria,14 Feb 2021,1184,433408,4.87
Austria,15 Feb 2021,1225,434633,4.88
Austria,15 Feb 2021,1225,434633,4.88
Austria,15 Feb 2021,1225,434633,4.88
Austria,16 Feb 2021,1427,436060,4.9
Austria,17 Feb 2021,1735,437795,4.92
Austria,17 Feb 2021,1735,437795,4.92
Austria,18 Feb 2021,1967,439762,4.94
Austria,19 Feb 2021,1818,441580,4.96
Austria,19 Feb 2021,1818,441580,4.96
Austria,19 Feb 2021,1818,441580,4.96
Austria,20 Feb 2021,1877,443457,4.98
Austria,20 Feb 2021,1877,443457,4.98
Austria,21 Feb 2021,1838,445295,5.0
Austria,22 Feb 2021,1270,446565,5.02
Austria,22 Feb 2021,1270,446565,5.02
Austria,23 Feb 2021,1727,448292,5.04
Austria,23 Feb 2021,1727,448292,5.04
Austria,23 Feb 2021,1727,448292,5.04
Austria,24 Feb 2021,2005,450297,5.06
Austria,25 Feb 2021,2391,452688,5.09
Austria,25 Feb 2021,2391,452688,5.09
Austria,26 Feb 2021,2093,454781,5.11
Austria,27 Feb 2021,2457,457238,5.14
Austria,27 Feb 2021,2457,457238,5.14
Austria,27 Feb 2021,2457,457238,5.14
Austria,28 Feb 2021,2123,459361,5.16
Austria,28 Feb 2021,2123,459361,5.16
Austria,1 Mar 2021,1409,460770,5.18
Austria,2 Mar 2021,1920,462690,5.2
Austria,2 Mar 2021,1920,462690,5.2
Austria,2 Mar 2021,1920,462690,5.2
Austria,3 Mar 2021,2553,465243,5.23
Austria,3 Mar 2021,2553,465243,5.23
Austria,4 Mar 2021,2324,467567,5.25
Austria,5 Mar 2021,2668,470235,5.28
Austria,5 Mar 2021,2668,470235,5.28
Austria,6 Mar 2021,2557,472792,5.31
Austria,6 Mar 2021,2557,472792,5.31
Austria,6 Mar 2021,2557,472792,5.31
Austria,7 Mar 2021,2199,474991,5.34
Austria,8 Mar 2021,1910,476901,5.36
Austria,8 Mar 2021,1910,476901,5.36
Austria,9 Mar 2021,2411,479312,5.38
Austria,10 Mar 2021,2528,481840,5.41
Austria,10 Mar 2021,2528,481840,5.41
Austria,10 Mar 2021,2528,481840,5.41
Austria,11 Mar 2021,2997,484837,5.45
Austria,11 Mar 2021,2997,484837,5.45
Austria,12 Mar 2021,3126,487963,5.48
Austria,13 Mar 2021,3023,490986,5.52
Austria,13 Mar 2021,3023,490986,5.52
Austria,14 Mar 2021,2503,493489,5.54
Austria,14 Mar 2021,2503,493489,5.54
Austria,14 Mar 2021,2503,493489,5.54
Austria,15 Mar 2021,1896,495385,5.57
Austria,16 Mar 2021,2425,497810,5.59
Austria,16 Mar 2021,2425,497810,5.59
Austria,17 Mar 2021,3335,501145,5.63
Austria,18 Mar 2021,3357,504502,5.67
Austria,18 Mar 2021,3357,504502,5.67
Austria,18 Mar 2021,3357,504502,5.67
Austria,19 Mar 2021,3515,508017,5.71
Austria,19 Mar 2021,3515,508017,5.71
Austria,20 Mar 2021,3344,511361,5.74
Austria,21 Mar 2021,2713,514074,5.78
Austria,21 Mar 2021,2713,514074,5.78
Austria,21 Mar 2021,2713,514074,5.78
Austria,22 Mar 2021,2412,516486,5.8
Austria,22 Mar 2021,2412,516486,5.8
Austria,23 Mar 2021,3415,519901,5.84
Austria,24 Mar 2021,3289,523190,5.88
Austria,24 Mar 2021,3289,523190,5.88
Austria,25 Mar 2021,3124,526314,5.91
Austria,25 Mar 2021,3124,526314,5.91
Austria,25 Mar 2021,3124,526314,5.91
Austria,26 Mar 2021,3895,530209,5.96
Austria,27 Mar 2021,3498,533707,6.0
Austria,27 Mar 2021,3498,533707,6.0
Austria,28 Mar 2021,2679,536386,6.03
Austria,29 Mar 2021,3076,539462,6.06
Austria,29 Mar 2021,3076,539462,6.06
Austria,29 Mar 2021,3076,539462,6.06
Austria,30 Mar 2021,3001,542463,6.09
Austria,30 Mar 2021,3001,542463,6.09
Austria,31 Mar 2021,3687,546150,6.14
Austria,1 Apr 2021,3363,549513,6.17
Austria,1 Apr 2021,3363,549513,6.17
Austria,2 Apr 2021,3137,552650,6.21
Austria,2 Apr 2021,3137,552650,6.21
Austria,2 Apr 2021,3137,552650,6.21
Austria,3 Apr 2021,3283,555933,6.25
Austria,4 Apr 2021,2743,558676,6.28
Austria,4 Apr 2021,2743,558676,6.28
Austria,5 Apr 2021,2217,560893,6.3
Austria,6 Apr 2021,1935,562828,6.32
Austria,6 Apr 2021,1935,562828,6.32
Austria,6 Apr 2021,1935,562828,6.32
Austria,7 Apr 2021,3101,565929,6.36
Austria,7 Apr 2021,3101,565929,6.36
Austria,8 Apr 2021,2906,568835,6.39
Austria,9 Apr 2021,2702,571537,6.42
Austria,9 Apr 2021,2702,571537,6.42
Austria,9 Apr 2021,2702,571537,6.42
Belgium,6 Mar 2020,59,59,0.0
Belgium,7 Mar 2020,60,119,0.0
Belgium,7 Mar 2020,60,119,0.0
Belgium,8 Mar 2020,31,150,0.0
Belgium,8 Mar 2020,31,150,0.0
Belgium,8 Mar 2020,31,150,0.0
Belgium,9 Mar 2020,39,189,0.0
Belgium,10 Mar 2020,28,217,0.0
Belgium,10 Mar 2020,28,217,0.0
Belgium,11 Mar 2020,47,264,0.0
Belgium,12 Mar 2020,0,264,0.0
Belgium,12 Mar 2020,0,264,0.0
Belgium,12 Mar 2020,0,264,0.0
Belgium,13 Mar 2020,245,509,0.0
Belgium,13 Mar 2020,245,509,0.0
Belgium,14 Mar 2020,130,639,0.01
Belgium,15 Mar 2020,197,836,0.01
Belgium,15 Mar 2020,197,836,0.01
Belgium,16 Mar 2020,172,1008,0.01
Belgium,16 Mar 2020,172,1008,0.01
Belgium,16 Mar 2020,172,1008,0.01
Belgium,17 Mar 2020,185,1193,0.01
Belgium,18 Mar 2020,243,1436,0.01
Belgium,18 Mar 2020,243,1436,0.01
Belgium,19 Mar 2020,309,1745,0.02
Belgium,20 Mar 2020,462,2207,0.02
Belgium,20 Mar 2020,462,2207,0.02
Belgium,20 Mar 2020,462,2207,0.02
Belgium,21 Mar 2020,558,2765,0.02
Belgium,21 Mar 2020,558,2765,0.02
Belgium,22 Mar 2020,586,3351,0.03
Belgium,23 Mar 2020,342,3693,0.03
Belgium,23 Mar 2020,342,3693,0.03
Belgium,24 Mar 2020,526,4219,0.04
Belgium,24 Mar 2020,526,4219,0.04
Belgium,24 Mar 2020,526,4219,0.04
Belgium,25 Mar 2020,668,4887,0.04
Belgium,26 Mar 2020,1298,6185,0.05
Belgium,26 Mar 2020,1298,6185,0.05
Belgium,27 Mar 2020,1049,7234,0.06
Belgium,27 Mar 2020,1049,7234,0.06
Belgium,27 Mar 2020,1049,7234,0.06
Belgium,28 Mar 2020,1850,9084,0.08
Belgium,29 Mar 2020,1702,10786,0.09
Belgium,29 Mar 2020,1702,10786,0.09
Belgium,30 Mar 2020,1063,11849,0.1
Belgium,31 Mar 2020,876,12725,0.11
Belgium,31 Mar 2020,876,12725,0.11
Belgium,31 Mar 2020,876,12725,0.11
Belgium,1 Apr 2020,1189,13914,0.12
Belgium,1 Apr 2020,1189,13914,0.12
Belgium,2 Apr 2020,1384,15298,0.13
Belgium,3 Apr 2020,1422,16720,0.15
Belgium,3 Apr 2020,1422,16720,0.15
Belgium,4 Apr 2020,1661,18381,0.16
Belgium,4 Apr 2020,1661,18381,0.16
Belgium,4 Apr 2020,1661,18381,0.16
Belgium,5 Apr 2020,1260,19641,0.17
Belgium,6 Apr 2020,1123,20764,0.18
Belgium,6 Apr 2020,1123,20764,0.18
Belgium,7 Apr 2020,1380,22144,0.19
Belgium,8 Apr 2020,1209,23353,0.2
Belgium,8 Apr 2020,1209,23353,0.2
Belgium,8 Apr 2020,1209,23353,0.2
Belgium,9 Apr 2020,1580,24933,0.22
Belgium,9 Apr 2020,1580,24933,0.22
Belgium,10 Apr 2020,1684,26617,0.23
Belgium,11 Apr 2020,1351,27968,0.24
Belgium,11 Apr 2020,1351,27968,0.24
Belgium,12 Apr 2020,1629,29597,0.26
Belgium,12 Apr 2020,1629,29597,0.26
Belgium,12 Apr 2020,1629,29597,0.26
Belgium,13 Apr 2020,942,30539,0.27
Belgium,14 Apr 2020,530,31069,0.27
Belgium,14 Apr 2020,530,31069,0.27
Belgium,15 Apr 2020,2454,33523,0.29
Belgium,16 Apr 2020,1236,34759,0.3
Belgium,16 Apr 2020,1236,34759,0.3
Belgium,16 Apr 2020,1236,34759,0.3
Belgium,17 Apr 2020,1329,36088,0.31
Belgium,17 Apr 2020,1329,36088,0.31
Belgium,18 Apr 2020,1045,37133,0.32
Belgium,19 Apr 2020,1313,38446,0.33
Belgium,19 Apr 2020,1313,38446,0.33
Belgium,20 Apr 2020,1487,39933,0.35
Belgium,20 Apr 2020,1487,39933,0.35
Belgium,20 Apr 2020,1487,39933,0.35
Belgium,21 Apr 2020,973,40906,0.36
Belgium,22 Apr 2020,933,41839,0.36
Belgium,22 Apr 2020,933,41839,0.36
Belgium,23 Apr 2020,908,42747,0.37
Belgium,24 Apr 2020,1496,44243,0.38
Belgium,24 Apr 2020,1496,44243,0.38
Belgium,24 Apr 2020,1496,44243,0.38
Belgium,25 Apr 2020,1032,45275,0.39
Belgium,25 Apr 2020,1032,45275,0.39
Belgium,26 Apr 2020,809,46084,0.4
Belgium,27 Apr 2020,553,46637,0.4
Belgium,27 Apr 2020,553,46637,0.4
Belgium,28 Apr 2020,647,47284,0.41
Belgium,28 Apr 2020,647,47284,0.41
Belgium,28 Apr 2020,647,47284,0.41
Belgium,29 Apr 2020,525,47809,0.41
Belgium,30 Apr 2020,660,48469,0.42
Belgium,30 Apr 2020,660,48469,0.42
Belgium,1 May 2020,513,48982,0.43
Belgium,1 May 2020,513,48982,0.43
Belgium,1 May 2020,513,48982,0.43
Belgium,2 May 2020,485,49467,0.43
Belgium,3 May 2020,389,49856,0.43
Belgium,3 May 2020,389,49856,0.43
Belgium,4 May 2020,361,50217,0.44
Belgium,5 May 2020,242,50459,0.44
Belgium,5 May 2020,242,50459,0.44
Belgium,5 May 2020,242,50459,0.44
Belgium,6 May 2020,272,50731,0.44
Belgium,6 May 2020,272,50731,0.44
Belgium,7 May 2020,639,51370,0.45
Belgium,8 May 2020,591,51961,0.45
Belgium,8 May 2020,591,51961,0.45
Belgium,9 May 2020,585,52546,0.46
Belgium,9 May 2020,585,52546,0.46
Belgium,9 May 2020,585,52546,0.46
Belgium,10 May 2020,485,53031,0.46
Belgium,11 May 2020,368,53399,0.46
Belgium,11 May 2020,368,53399,0.46
Belgium,12 May 2020,330,53729,0.47
Belgium,13 May 2020,202,53931,0.47
Belgium,13 May 2020,202,53931,0.47
Belgium,13 May 2020,202,53931,0.47
Belgium,14 May 2020,307,54238,0.47
Belgium,14 May 2020,307,54238,0.47
Belgium,15 May 2020,356,54594,0.47
Belgium,16 May 2020,345,54939,0.48
Belgium,16 May 2020,345,54939,0.48
Belgium,17 May 2020,291,55230,0.48
Belgium,17 May 2020,291,55230,0.48
Belgium,17 May 2020,291,55230,0.48
Belgium,18 May 2020,279,55509,0.48
Belgium,19 May 2020,232,55741,0.48
Belgium,19 May 2020,232,55741,0.48
Belgium,20 May 2020,192,55933,0.49
Belgium,21 May 2020,252,56185,0.49
Belgium,21 May 2020,252,56185,0.49
Belgium,21 May 2020,252,56185,0.49
Belgium,22 May 2020,276,56461,0.49
Belgium,22 May 2020,276,56461,0.49
Belgium,23 May 2020,299,56760,0.49
Belgium,24 May 2020,282,57042,0.5
Belgium,24 May 2020,282,57042,0.5
Belgium,25 May 2020,250,57292,0.5
Belgium,25 May 2020,250,57292,0.5
Belgium,25 May 2020,250,57292,0.5
Belgium,26 May 2020,113,57405,0.5
Belgium,27 May 2020,137,57542,0.5
Belgium,27 May 2020,137,57542,0.5
Belgium,28 May 2020,257,57799,0.5
Belgium,29 May 2020,212,58011,0.5
Belgium,29 May 2020,212,58011,0.5
Belgium,29 May 2020,212,58011,0.5
Belgium,30 May 2020,125,58136,0.5
Belgium,30 May 2020,125,58136,0.5
Belgium,31 May 2020,195,58331,0.51
Belgium,1 Jun 2020,136,58467,0.51
Belgium,1 Jun 2020,136,58467,0.51
Belgium,2 Jun 2020,98,58565,0.51
Belgium,2 Jun 2020,98,58565,0.51
Belgium,2 Jun 2020,98,58565,0.51
Belgium,3 Jun 2020,70,58635,0.51
Belgium,4 Jun 2020,82,58717,0.51
Belgium,4 Jun 2020,82,58717,0.51
Belgium,5 Jun 2020,140,58857,0.51
Belgium,6 Jun 2020,165,59022,0.51
Belgium,6 Jun 2020,165,59022,0.51
Belgium,6 Jun 2020,165,59022,0.51
Belgium,7 Jun 2020,154,59176,0.51
Belgium,7 Jun 2020,154,59176,0.51
Belgium,8 Jun 2020,122,59298,0.51
Belgium,9 Jun 2020,89,59387,0.52
Belgium,9 Jun 2020,89,59387,0.52
Belgium,9 Jun 2020,89,59387,0.52
Belgium,10 Jun 2020,132,59519,0.52
Belgium,10 Jun 2020,132,59519,0.52
Belgium,11 Jun 2020,142,59661,0.52
Belgium,12 Jun 2020,108,59769,0.52
Belgium,12 Jun 2020,108,59769,0.52
Belgium,13 Jun 2020,99,59868,0.52
Belgium,13 Jun 2020,99,59868,0.52
Belgium,13 Jun 2020,99,59868,0.52
Belgium,14 Jun 2020,111,59979,0.52
Belgium,15 Jun 2020,71,60050,0.52
Belgium,15 Jun 2020,71,60050,0.52
Belgium,16 Jun 2020,55,60105,0.52
Belgium,17 Jun 2020,89,60194,0.52
Belgium,17 Jun 2020,89,60194,0.52
Belgium,17 Jun 2020,89,60194,0.52
Belgium,18 Jun 2020,104,60298,0.52
Belgium,18 Jun 2020,104,60298,0.52
Belgium,19 Jun 2020,128,60426,0.52
Belgium,20 Jun 2020,74,60500,0.53
Belgium,20 Jun 2020,74,60500,0.53
Belgium,21 Jun 2020,0,60500,0.53
Belgium,21 Jun 2020,0,60500,0.53
Belgium,21 Jun 2020,0,60500,0.53
Belgium,22 Jun 2020,0,60500,0.53
Belgium,23 Jun 2020,260,60760,0.53
Belgium,23 Jun 2020,260,60760,0.53
Belgium,24 Jun 2020,88,60848,0.53
Belgium,25 Jun 2020,109,60957,0.53
Belgium,25 Jun 2020,109,60957,0.53
Belgium,25 Jun 2020,109,60957,0.53
Belgium,26 Jun 2020,99,61056,0.53
Belgium,26 Jun 2020,99,61056,0.53
Belgium,27 Jun 2020,103,61159,0.53
Belgium,28 Jun 2020,86,61245,0.53
Belgium,28 Jun 2020,86,61245,0.53
Belgium,29 Jun 2020,66,61311,0.53
Belgium,29 Jun 2020,66,61311,0.53
Belgium,29 Jun 2020,66,61311,0.53
Belgium,30 Jun 2020,66,61377,0.53
Belgium,1 Jul 2020,82,61459,0.53
Belgium,1 Jul 2020,82,61459,0.53
Belgium,2 Jul 2020,89,61548,0.53
Belgium,3 Jul 2020,129,61677,0.54
Belgium,3 Jul 2020,129,61677,0.54
Belgium,3 Jul 2020,129,61677,0.54
Belgium,4 Jul 2020,111,61788,0.54
Belgium,4 Jul 2020,111,61788,0.54
Belgium,5 Jul 2020,178,61966,0.54
Belgium,6 Jul 2020,42,62008,0.54
Belgium,6 Jul 2020,42,62008,0.54
Belgium,7 Jul 2020,0,62008,0.54
Belgium,7 Jul 2020,0,62008,0.54
Belgium,7 Jul 2020,0,62008,0.54
Belgium,8 Jul 2020,65,62073,0.54
Belgium,9 Jul 2020,87,62160,0.54
Belgium,9 Jul 2020,87,62160,0.54
Belgium,10 Jul 2020,147,62307,0.54
Belgium,11 Jul 2020,112,62419,0.54
Belgium,11 Jul 2020,112,62419,0.54
Belgium,11 Jul 2020,112,62419,0.54
Belgium,12 Jul 2020,238,62657,0.54
Belgium,12 Jul 2020,238,62657,0.54
Belgium,13 Jul 2020,0,62657,0.54
Belgium,14 Jul 2020,74,62731,0.54
Belgium,14 Jul 2020,74,62731,0.54
Belgium,14 Jul 2020,74,62731,0.54
Belgium,15 Jul 2020,91,62822,0.55
Belgium,15 Jul 2020,91,62822,0.55
Belgium,16 Jul 2020,366,63188,0.55
Belgium,17 Jul 2020,261,63449,0.55
Belgium,17 Jul 2020,261,63449,0.55
Belgium,18 Jul 2020,207,63656,0.55
Belgium,18 Jul 2020,207,63656,0.55
Belgium,18 Jul 2020,207,63656,0.55
Belgium,19 Jul 2020,0,63656,0.55
Belgium,20 Jul 2020,388,64044,0.56
Belgium,20 Jul 2020,388,64044,0.56
Belgium,21 Jul 2020,164,64208,0.56
Belgium,22 Jul 2020,369,64577,0.56
Belgium,22 Jul 2020,369,64577,0.56
Belgium,22 Jul 2020,369,64577,0.56
Belgium,23 Jul 2020,220,64797,0.56
Belgium,23 Jul 2020,220,64797,0.56
Belgium,24 Jul 2020,352,65149,0.57
Belgium,25 Jul 2020,528,65677,0.57
Belgium,25 Jul 2020,528,65677,0.57
Belgium,26 Jul 2020,299,65976,0.57
Belgium,26 Jul 2020,299,65976,0.57
Belgium,26 Jul 2020,299,65976,0.57
Belgium,27 Jul 2020,402,66378,0.58
Belgium,28 Jul 2020,234,66612,0.58
Belgium,28 Jul 2020,234,66612,0.58
Belgium,29 Jul 2020,673,67285,0.58
Belgium,30 Jul 2020,671,67956,0.59
Belgium,30 Jul 2020,671,67956,0.59
Belgium,30 Jul 2020,671,67956,0.59
Belgium,31 Jul 2020,745,68701,0.6
Belgium,31 Jul 2020,745,68701,0.6
Belgium,1 Aug 2020,651,69352,0.6
Belgium,2 Aug 2020,447,69799,0.61
Belgium,2 Aug 2020,447,69799,0.61
Belgium,3 Aug 2020,465,70264,0.61
Belgium,3 Aug 2020,465,70264,0.61
Belgium,3 Aug 2020,465,70264,0.61
Belgium,4 Aug 2020,334,70598,0.61
Belgium,5 Aug 2020,510,71108,0.62
Belgium,5 Aug 2020,510,71108,0.62
Belgium,6 Aug 2020,858,71966,0.62
Belgium,7 Aug 2020,768,72734,0.63
Belgium,7 Aug 2020,768,72734,0.63
Belgium,7 Aug 2020,768,72734,0.63
Belgium,8 Aug 2020,617,73351,0.64
Belgium,8 Aug 2020,617,73351,0.64
Belgium,9 Aug 2020,751,74102,0.64
Belgium,10 Aug 2020,468,74570,0.65
Belgium,10 Aug 2020,468,74570,0.65
Belgium,11 Aug 2020,388,74958,0.65
Belgium,11 Aug 2020,388,74958,0.65
Belgium,11 Aug 2020,388,74958,0.65
Belgium,12 Aug 2020,639,75597,0.66
Belgium,13 Aug 2020,544,76141,0.66
Belgium,13 Aug 2020,544,76141,0.66
Belgium,14 Aug 2020,922,77063,0.67
Belgium,15 Aug 2020,756,77819,0.68
Belgium,15 Aug 2020,756,77819,0.68
Belgium,15 Aug 2020,756,77819,0.68
Belgium,16 Aug 2020,454,78273,0.68
Belgium,16 Aug 2020,454,78273,0.68
Belgium,17 Aug 2020,211,78484,0.68
Belgium,18 Aug 2020,363,78847,0.68
Belgium,18 Aug 2020,363,78847,0.68
Belgium,19 Aug 2020,582,79429,0.69
Belgium,19 Aug 2020,582,79429,0.69
Belgium,19 Aug 2020,582,79429,0.69
Belgium,20 Aug 2020,699,80128,0.7
Belgium,21 Aug 2020,716,80844,0.7
Belgium,21 Aug 2020,716,80844,0.7
Belgium,22 Aug 2020,574,81418,0.71
Belgium,22 Aug 2020,574,81418,0.71
Belgium,22 Aug 2020,574,81418,0.71
Belgium,23 Aug 2020,468,81886,0.71
Belgium,24 Aug 2020,156,82042,0.71
Belgium,24 Aug 2020,156,82042,0.71
Belgium,25 Aug 2020,355,82397,0.72
Belgium,26 Aug 2020,583,82980,0.72
Belgium,26 Aug 2020,583,82980,0.72
Belgium,26 Aug 2020,583,82980,0.72
Belgium,27 Aug 2020,470,83450,0.72
Belgium,27 Aug 2020,470,83450,0.72
Belgium,28 Aug 2020,452,83902,0.73
Belgium,29 Aug 2020,647,84549,0.73
Belgium,29 Aug 2020,647,84549,0.73
Belgium,30 Aug 2020,443,84992,0.74
Belgium,30 Aug 2020,443,84992,0.74
Belgium,30 Aug 2020,443,84992,0.74
Belgium,31 Aug 2020,194,85186,0.74
Belgium,1 Sept 2020,251,85437,0.74
Belgium,1 Sept 2020,251,85437,0.74
Belgium,2 Sept 2020,424,85861,0.75
Belgium,3 Sept 2020,633,86494,0.75
Belgium,3 Sept 2020,633,86494,0.75
Belgium,3 Sept 2020,633,86494,0.75
Belgium,4 Sept 2020,630,87124,0.76
Belgium,4 Sept 2020,630,87124,0.76
Belgium,5 Sept 2020,651,87775,0.76
Belgium,6 Sept 2020,542,88317,0.77
Belgium,6 Sept 2020,542,88317,0.77
Belgium,7 Sept 2020,402,88719,0.77
Belgium,7 Sept 2020,402,88719,0.77
Belgium,7 Sept 2020,402,88719,0.77
Belgium,8 Sept 2020,372,89091,0.77
Belgium,9 Sept 2020,550,89641,0.78
Belgium,9 Sept 2020,550,89641,0.78
Belgium,10 Sept 2020,877,90518,0.79
Belgium,11 Sept 2020,969,91487,0.79
Belgium,11 Sept 2020,969,91487,0.79
Belgium,11 Sept 2020,969,91487,0.79
Belgium,12 Sept 2020,941,92428,0.8
Belgium,12 Sept 2020,941,92428,0.8
Belgium,13 Sept 2020,977,93405,0.81
Belgium,14 Sept 2020,851,94256,0.82
Belgium,14 Sept 2020,851,94256,0.82
Belgium,15 Sept 2020,489,94745,0.82
Belgium,15 Sept 2020,489,94745,0.82
Belgium,15 Sept 2020,489,94745,0.82
Belgium,16 Sept 2020,1153,95898,0.83
Belgium,17 Sept 2020,2028,97926,0.85
Belgium,17 Sept 2020,2028,97926,0.85
Belgium,18 Sept 2020,1673,99599,0.86
Belgium,19 Sept 2020,1099,100698,0.87
Belgium,19 Sept 2020,1099,100698,0.87
Belgium,19 Sept 2020,1099,100698,0.87
Belgium,20 Sept 2020,1547,102245,0.89
Belgium,20 Sept 2020,1547,102245,0.89
Belgium,21 Sept 2020,1097,103342,0.9
Belgium,22 Sept 2020,1834,105176,0.91
Belgium,22 Sept 2020,1834,105176,0.91
Belgium,23 Sept 2020,1661,106837,0.93
Belgium,23 Sept 2020,1661,106837,0.93
Belgium,23 Sept 2020,1661,106837,0.93
Belgium,24 Sept 2020,1881,108718,0.94
Belgium,25 Sept 2020,2208,110926,0.96
Belgium,25 Sept 2020,2208,110926,0.96
Belgium,26 Sept 2020,1827,112753,0.98
Belgium,26 Sept 2020,1827,112753,0.98
Belgium,26 Sept 2020,1827,112753,0.98
Belgium,27 Sept 2020,1376,114129,0.99
Belgium,28 Sept 2020,1174,115303,1.0
Belgium,28 Sept 2020,1174,115303,1.0
Belgium,29 Sept 2020,1762,117065,1.02
Belgium,30 Sept 2020,1337,118402,1.03
Belgium,30 Sept 2020,1337,118402,1.03
Belgium,30 Sept 2020,1337,118402,1.03
Belgium,1 Oct 2020,2607,121009,1.05
Belgium,1 Oct 2020,2607,121009,1.05
Belgium,2 Oct 2020,3175,124184,1.08
Belgium,3 Oct 2020,3389,127573,1.11
Belgium,3 Oct 2020,3389,127573,1.11
Belgium,4 Oct 2020,2612,130185,1.13
Belgium,4 Oct 2020,2612,130185,1.13
Belgium,4 Oct 2020,2612,130185,1.13
Belgium,5 Oct 2020,1968,132153,1.15
Belgium,6 Oct 2020,2088,134241,1.17
Belgium,6 Oct 2020,2088,134241,1.17
Belgium,7 Oct 2020,3577,137818,1.2
Belgium,8 Oct 2020,5728,143546,1.25
Belgium,8 Oct 2020,5728,143546,1.25
Belgium,8 Oct 2020,5728,143546,1.25
Belgium,9 Oct 2020,5385,148931,1.29
Belgium,9 Oct 2020,5385,148931,1.29
Belgium,10 Oct 2020,7950,156881,1.36
Belgium,11 Oct 2020,5327,162208,1.41
Belgium,11 Oct 2020,5327,162208,1.41
Belgium,12 Oct 2020,3622,165830,1.44
Belgium,12 Oct 2020,3622,165830,1.44
Belgium,12 Oct 2020,3622,165830,1.44
Belgium,13 Oct 2020,7360,173190,1.5
Belgium,14 Oct 2020,8271,181461,1.57
Belgium,14 Oct 2020,8271,181461,1.57
Belgium,15 Oct 2020,10448,191909,1.67
Belgium,16 Oct 2020,10192,202101,1.75
Belgium,16 Oct 2020,10192,202101,1.75
Belgium,16 Oct 2020,10192,202101,1.75
Belgium,17 Oct 2020,10964,213065,1.85
Belgium,17 Oct 2020,10964,213065,1.85
Belgium,18 Oct 2020,9138,222203,1.93
Belgium,19 Oct 2020,8227,230430,2.0
Belgium,19 Oct 2020,8227,230430,2.0
Belgium,20 Oct 2020,9679,240109,2.08
Belgium,20 Oct 2020,9679,240109,2.08
Belgium,20 Oct 2020,9679,240109,2.08
Belgium,21 Oct 2020,13227,253336,2.2
Belgium,22 Oct 2020,16746,270082,2.34
Belgium,22 Oct 2020,16746,270082,2.34
Belgium,23 Oct 2020,17568,287650,2.5
Belgium,24 Oct 2020,17709,305359,2.65
Belgium,24 Oct 2020,17709,305359,2.65
Belgium,24 Oct 2020,17709,305359,2.65
Belgium,25 Oct 2020,15622,320981,2.79
Belgium,25 Oct 2020,15622,320981,2.79
Belgium,26 Oct 2020,12687,333668,2.9
Belgium,27 Oct 2020,13571,347239,3.01
Belgium,27 Oct 2020,13571,347239,3.01
Belgium,28 Oct 2020,21048,368287,3.2
Belgium,28 Oct 2020,21048,368287,3.2
Belgium,28 Oct 2020,21048,368287,3.2
Belgium,29 Oct 2020,23921,392208,3.4
Belgium,30 Oct 2020,20056,412264,3.58
Belgium,30 Oct 2020,20056,412264,3.58
Belgium,31 Oct 2020,16915,429179,3.72
Belgium,1 Nov 2020,11789,440968,3.83
Belgium,1 Nov 2020,11789,440968,3.83
Belgium,1 Nov 2020,11789,440968,3.83
Belgium,2 Nov 2020,6337,447305,3.88
Belgium,2 Nov 2020,6337,447305,3.88
Belgium,3 Nov 2020,5186,452491,3.93
Belgium,4 Nov 2020,15672,468163,4.06
Belgium,4 Nov 2020,15672,468163,4.06
Belgium,4 Nov 2020,15672,468163,4.06
Belgium,5 Nov 2020,11128,479291,4.16
Belgium,5 Nov 2020,11128,479291,4.16
Belgium,6 Nov 2020,8703,487994,4.24
Belgium,7 Nov 2020,6124,494118,4.29
Belgium,7 Nov 2020,6124,494118,4.29
Belgium,8 Nov 2020,6621,500739,4.35
Belgium,8 Nov 2020,6621,500739,4.35
Belgium,8 Nov 2020,6621,500739,4.35
Belgium,9 Nov 2020,2393,503132,4.37
Belgium,10 Nov 2020,4293,507425,4.4
Belgium,10 Nov 2020,4293,507425,4.4
Belgium,11 Nov 2020,7916,515341,4.47
Belgium,12 Nov 2020,5002,520343,4.52
Belgium,12 Nov 2020,5002,520343,4.52
Belgium,12 Nov 2020,5002,520343,4.52
Belgium,13 Nov 2020,4619,524962,4.56
